3,38 81 1 520 2495 23 423 38 123 52 1851 520 112 288 4052 288 1 1 540 244 149 1953 16 421 343 235 895 1111 86 228 31,254
3,1456 376 74 713 3601 74 713 23 154 100 55 714 1300 974 1137 223 513 10 1054 58 101 74 713 105 112 2671 1076 520 288 23 47 100 52 714 135 2914 199 1054 677 343 1667 1124 68 6 1054 130 97 1807 677 1054 309 19 2719 551 1758 268 220 1076 613 55 6 142 101 1656 61 951 1520 220 232 1054 677 2104 3206 6 2106 160 4053 626 124 30 220 951 1520 220 74 713 160 66 21 349 595 12 359 1070 3793 211 714 101 74 713 714 58 839 3829 1076 520 328 2744 1128 664 77 166 495 1251 1275 232 549 706 323 74 713 534 387 223 30 223 3207 714 232 2638 343 197 138 113 1261 894 1076 101 188 1667 55 714 339 203 223 142 836 68 93 1022 113 934 74 713 82 909 714 934 247 420 991 185 181 21 1 107 74 713 157 8 311 1734 135 91 808 135 247 347 1124 223 513 643 714 1116 1235 2425 333 301 714 8 2737 203 223 969 142 1076 68 29 495 835 672 209 333 23 19 74 713 76 1776 100 10 223 135 77 234 2760 576 667 1114 155 714 573 68 1076 74 713 675 667 642 2288 714 740 535 54 805 958 113 74 713 19 675 557 576 1129 714 74 713 935 77 234 1079 714 1183 2193 1591 23 3805 97 1294 2193 21 203 55 2231 13 46 42 113 101 1667 6 1704 89 209 1086 2209 113 181 333 536 1183 6 1054 89 97 89 65 872 74 1704 97 89 113 89 113 1022 181 1430 503 209 883 1946 23 175 29 803 4 3830 15 641 380 671 16 3985 175 2164 16 2719 829 775 23 1786 66 2164 333 175,255
0,4534 2 59 9 0,256
3,178 506 612 419 1112 3208 69 114 1904 814 263 3322 612 4 265 81 74 1165 4 3831 497 1931 4291 948 460 2761 323 814 89 776 446 541 246 3163 417 612 960 1316 307 2370 102 624 102 135 776 612 147 3209 1275 1107 263 1179 1112 361 180 2953 2115 814 2505 72 584 1112 8 3207 153 2505 619,257
0,892 2 0 11,258
5,116 693 1212 901 47 373 2047 116 2371 33 2022 230 24 475 901 47 1142 1408 1645 373 2348 432 415 73 46 101 298 116 86 1010 305 353 639 334 517 1414 15 736 13 116 2222 96 925 1358 210 305 53 138 252 167 90 88 432 124 1732 230 558 476 116 33 493 232 194 4575 353 1404 6 1855 2347 1058 1855 556 97 819 6 282 80 779 250 6 253 476 1249 4292 430 180 1172 47 76 3472 735 8 317 1086 345 17 289 1221 562 8 706 6 1408 116 432 415 664 4054 1172 562 207 435 2165 732 297 361 98 248 156 17 289 2353 435 1568 1815 3476 84 198 56 20 40 71 1476 1134 180 1172 783 323 476 1408 657 1131 2371 6 524 1538 2298 889 2740 656 116 1023 2591 6 230 851 190 432 415 111 2047 2371 116 925 151 290 3630 6 180 1182 54 126 1601 2914 371 1910 52 531 73 2075 556 267 454 273 563 2843 4053 517 1414 736 257 13 1124 116 33 493 210 305 94 464 13 664 1434 624 102 1036 1446 2022 116 1032 460 2954 301 240 13 848 476 3832 2724 6 128 449 93 24 272 1599 21 1240 639 3175 100 116 175 254 13 553 19 2036 203 910 635 1240 476 4292 240 13 848 522 33 1645 116 493 574 476 358 116 660 848 1476 100 938 247 29 108 13 941 664 1434 3638 1207 116 630 4575 2232 501 94 31 476 6 2672 549 359 116 97 89 347 2215 207 609 31 1398 116 8 422 97 2032 343 870 233 73 285 76 197 2659 52 819 6 282 80 6 445 157 33 307 1630 139 1455 83,259
0,2 0 11 22 0 729 442 1993 5 221,260
3,333 178 1136 16 358 2094 1064 112,261
3,500 24 97 25 500 1297 148 3170 196 24 752 3639 47 608 1375 690 1362 663 142 2492 663 884 2493 16 4576 2955 180 3833 136 2578 1580 625 752 91 105 96 133 97 710 500 55 15 18 1628 1093 2492 47 23 35 47 946 655 84 500 107 290 1137 69 18 8 836 14 1119 97 1052 802 15 3051 198 18 1749 1048 221 657 281 71 1453 854 97 166 2578 761 752 169 1375 89 24 16 1049 5 285 111 76 548 771 105 96 500 8 407 56 55 1420 198 44 533 2951 3640 1976 407 500 107 18 772 2299 500 10 1676 650 34 2928 3477 104,262
7,694 3077 17 165 6 17 1146 1336 694 2276 3077 17 494 328 73 166 1045 17 1106 135 822 250 322 232 194 1250 3294 411 1279 166 6 1106 1045 484 881 1317 1304 694 694 4577 283 6 17 800 97 1000 4578 905 17 299 694 17 299 98 6 2205 1080 6 17 1179 1455 73 915 1447 524 2811 691 8 6 915 73 1081 17 1046 694 4579 3077 24 3323 17 1179 782 413 524 1384 1082 2118 6 1179 1248 802 328 73 166 2091 989 54 805 1732 2587 1208 1252,263
0,1389 6 193 178 181 1015 1389 285 148 196 105 137 405 40 172 199 1015 181 7 835 75 3478 561 91 1301 115 572 16 148 196 21 1 109 138 1275 1598 2673 307 1389 1153 3053 16 6 193 1004 1056 181 516 1257 1430 123 4055 1003 516 105 139 16 69 165 268 730 148 413 647 137 75 1786 25 1041 211 148 394 308 20 1003 7 340 2223 307 348 1739 1 978 1843 832 181 806 377 246 1279 24 1352 1529 2751 1593 308 1003 172 75 1389 1593 133 978 1 817 72 8 98 991 393 720 491 610 255 148 1954 260 3 75 115 572 1507 75 241 302 109 75 101 1278 273 16 10 175 1814 104 21 1099 104 3479 104 1676,264
0,4 59 9 32 0 169 7 32 7 11 48 32 0 7 32 7 11 22 32 226 258 72 5 225 9 5 225 48 32 62 302 1374 457 4056 68 40 162 9 1006 215 14 975 48 225 0 336 665 557 18 12 41 202,265
0,1616 3210 4 59 9 32 0 18 7 169 32 7 11 32 0 7 7 32 7 7 11 22 92 9 286 769 233 258 72 170 26 5 34 26 5 433 45 29 44 106 665 557 638 1127 98 134 40 50,266
3,1318 255 976 451 1318 16 312 1 1646 63 363 4293 84 976 54 2 38 423 669 18 89 135 1318 1215 784 976 137 38 208 24 272 61 8 1339 1318 255 243 38 349 705 1022 71 255 8 2498 4580 754 169 363 514 167 811 975 428 72 330 150 4580 740 1056 1477 653 110 15 261 330 153 653 1318 51 87 8 1471 2558 363 252 130 143 110 310 1144 330 1305 1435 4581 14 138 2166 455 330 332 243 1763 1508 976 402 539 5 98 252 323 153 1242 4582 102 1318 16 662 125 976 84 337 538 3301,267
1,548 577 2471 760 1063 2653 925 2471 4583 577 190 993 814 704 393 63 637 577 814 369 66 838 577 577 157 8 535 369 1697 66 1010 1663 637,268
0,552 3618 2 85 9 206 0 18 53 11,269
0,2231 464 23 35 478 16 0 305 3 3 92 3 3 141 3 3 20 3 3 22 1 561 92 16 3 92 3 20 3 131 4525 743 86 30 61 756 990 1236 110 393 1109 103 14 67,270
0,684 4057 3641 1087 182 684 4057 23 680 707 45 182 124 3052 222 1743 139 70 707 45 18 106 122 256 3052 222 1743 176 105 684 1911 680 182 6 3480 854,271
3,466 2560 464 13 51 314 568 1955,272
0,2 448 259 18 129 79 70 63 28 39 31,273
0,218 0 85 9 302 4584 468,274
3,58 1530 23 278 1530 1378 211 188 137 117 143 400 1 1530 166 2233 767 141 233 21 18 159 151 235 1292 65 923 58 2119 207 107 2762 3642 1174 49 1705 3643 581 235 2956 15 27 1 149 1530 4058 364 468 137 511 107 1 797 49 3793 1 149 387 1530 1153 1 2762 273 7 1 260 1449 42 449 657 261 27 4294 318 62 2120 4500 405 40 141 236 42 302 2167 1633 16 201 1 3211 364 156 112 3834 601 1994,275
0,1995 127 178 41 156 74 655 2121 23 154 345 673 259 41 5 43 12 536 641 3078 127 679 242 41 334 76 4059 1195 3631 84 3078 60 88 80 101 549 1190 324 238 550 1995 880 92 41 3078 1 868 2752 1071 45 357 586 798 45 130 101 1667 1995 339 156 43 41 1468 1 865 313 27 3 599 56 5 163 544 15 140 364 302 3 3078 145 1995 65 923 538 359 533 2201 45,276
4,3315 721 1605 914 561 1227 250 367 322 561 281 224 148 721 196 33 347 914 1449 1227 224 130 2205 182 323 1227 1481 84 151 2496 636 297 14 1657 190 878 301 3306 989 805 1253 1237 4295 2300 4013 893 228 322 721 914 502 619 358 626 203 901 3212 651 91 2562 1237 740 642 110 322 455 740 283 159 363 1481 130 350 721 619 1605 216 149 224 987 1040 204 740 653 281 224 793 547 311,277
0,4 330 173 12 121 4 57 438 44 18 12 121 308 259 41 26 5 227 31 335 39 31,278
0,4 85 9 206 0 799 0 395 11 36 37,279
3,3481 3835 49 363 58 3481 1236 2 3835 49 55 363 117 3481 470 3481 470 2844 2674 20 1339 21 149 3481 1084 149 397 1018 64 3481 477 49 1531 84,280
0,1354 120 2 756 79 129 79 70 227 174 39 33,281
3,697 575 507 697 1955 2 228 188 137 507 263 604 144 1805 2 604 2,282
0,2 99 206 0 7 169 7 20 34 48 0 7 7 20 36 37,283
3,840 750 420 764 3644 10 1454 840 2048 51 4 467 381 420 764 103 2 10 551 42 26 5 152 25 10 840 19 192 1251 165 2675 1436 4 1547 4 4296 491 610 1664 165 123 764 2503 235 840 8 52 2675 1547 2119 840 165 2675 1547 2294 4585 33 33 634 323 76 2647 491 610 8 794 764 8 90 165 349 1251 4060 1267 764 1507 2845 1664 494 840 131 165 1303 446 1052 2647 849 717 703 115 764 103 228 1827 28 44 2154 467 840 844 152 33 115 925 243 717 1224 1779 391 2675 485 1436 2846 955 580 278 631 764 1126 1436 2846 647 2036 2676 4061 123 251 1677 54 2 24 272 2847 1980 1548 1547 485 2675 1436 764 103 1447 3836 25 2021 1925 8 4586 1163 886 840 402 485 764 103,284
3,427 2153 3837 572 157 57 427 4 57 205 44 572 16 148 1617 393 572 51 427 10 42 26 5 152 25 427 640 53 690 57 127 331 342 1145 684 102 331 141 629 536 380 517 624 102 1284,285
0,120 2 0 56 11 22 62 78 258 72 62 78 258 72,286
3,1557 1 178 262 54 69 154 1338,287
3,427 2153 57 3838 205 4526 427 4 57 3838 143 1 69 38 572 16 148 393 281 1 51 427 12 1 57 44 427 1617 127 1145 684 102 536 380 517 624 102 1284 44 572 1617 624 127 77 621 661 250 621 278 429,288
0,4297 259 41 2 259 43 12 41 231 4298 27 1 21 357 259 43 41 5 202 648 323 41 531 378 702 1678 65 923 145 1819 7 540 29 27 122 168 746 5 20 573 381 384 229 324 277 2 689 23,289
0,173 249 147 319 4 57 438 41 416 15 249 5 147 465 119 43 5 227 335 39 28 319 1214 159 483 4062 64 81 15 5 24 825 249 1310 61 319 2122 15 980 43 2848 25 8 273 897 12 57 1780 2301 319 18 26 465 140 492 164 319 608 2122 1 192 64 1694 12 4062 1842 147 420 43 10 30 220 2302 465 1310 61,290
0,120 2 59 9 0 11 329 0 11 329 22 109 205 592 56 0 9 222 302 0 70 258 72 1501 258 72,291
0,29 4 59 9 32 0 129 79 53 53 70 32 11 32 0 15 42 32 11 22 226 233 258 72 27 41 63 33 56 39 28 5 532 44 18 12 121,292
0,4063 788 2 304 9 176 94 206 0 11 53 48 0 365 7 7 11 36 37 22 70 1095 109 665 557 324 220 1280 1127 98 56 0 53 48,293
3,1138 1283 115 947 3213 1138 919 3214 2 381 51 25 947 2234 2849 2 123 1138 919 10 5 65 1138 648 265 236 301 1807 1409 257 1101 704 1138 919 381 2235 42 5 115 379 3645 1469 1694 53 10 12 947 91 1231 25 1275 3994 1138 375 64 2811 115 1138 1138 57 188 1427 359 2303 538 932 2144 2108 1138 19 24 103 3210 384 2123 3646 1138 384 1482 441 24 103 10 82 10 1138 919 12 626 867 948 208 64 151 861 28 64 319 154 1363 1301 1695 333 68 284 910 3647 23 1138 919 15 640 932 3214 506 1482 506 159 232 1 850 3482 4064 696 319 24 1828 1193 197 24 1153 84 947 2234 1022 506 1482 2918 1402 63 1138 919 4513 1563 42 115,294
3,98 55 2957 2957 4 4 90 147 43 10 15 42 26 5 421 2236 8 98 55 19 57 270 421 2236 43 10 61 26 5 16 343 2236 91 2,295
3,74 439 543 228 2722 108 4 228 51 74 439 4 46 2722 5 74 10 119 1 4499 213 703 6 1457 291 228 66 2722 108 74 439 64 1780 471 404 26 5 2722 108 673 259 41 227 31 335 39 66,296
3,16 2850 74 18 1581 24 272 68 309 68 2088 60 80 46 158 164 10 2850 74 4 82 119 16 62 1364 10 4 269 55 68 1001 1692 477 251 2850 74,297
5,282 262 4572 1522 282 429 536 262 60 276 3043 322 114 150 290 3079 1051 3215 292 1522 411 3483 559 116 2152 559 1944 6 230 693 2482 559 352 8 836 3206 3080 109 498 1532 244 875,298
3,859 341 312 4 4065 1706 859 341 77 4 1 143 859 341 90 123 479 123 698 80 2049 69 56 159 357 859 341 53 576 1750 1345 1751 2 4299 2092 1201 4587 198 69 859 341 243 1706,299
0,314 1826 23 48 256 0 11 3 3 36 37,300
3,212 489 38 212 4 57 896 581 4 421 131 1 81 52 112 504 737 240 489 52 3304 215 611 4 737 215 4519 4588 214 590 2237 961 3035 1819 751 15 10 43 657 675 147 280 18 10 195 106,301
0,3416 960 276 3416 173 121 3416 960 1679 2 57 438 44 15 12 121 227 33 335 39 33 1 121 243 384 229 98 979 10 28 204 88,302
0,224 35 34 48 0 11,303
0,726 4589 2 59 9 256 0 11 0 11 22 70 45 557 44 18 12 121 1736 33,304
0,4 59 9 0 11 0 11,305
0,3285 2339 2076 23 35 34 106 29 34 106 122 256 0 579 20 3 3 134 37 3 3 403 79 579 307 15 56 1309 221 261 9 261 9 20 3 3 22 79 63 33 79 1309 33 34 106 40 1506 52 2035 241 7 7 34 139 45 2035 224 1778 678 661 927 651 7,306
3,980 327 2 4 610 113 117 164 327 492 1 1532 2091 2906 510 400 360 68,307
0,1948 161 35 0 11,308
0,85 4 0 11,309
0,116 112 4 59 9 0 11 0 11,310
4,6 212 429 1602 2124 6 291 212 429 898 2050 1602 2851 1707 2034 14 215 1038 111 154 2028 359 1815 446 267 454 2050 1473 1354 14 1617 88 454 2353 154 204 2034 831 359 1194 1855 6 14 130 76 2416 608 3081 128 1252 753 130 2050 198 40 2124 14 130 410 21 96 291 212 1215 3216 182 3805 6 108 439 76 867 14 248 551 1053 4050 212 239 4 127 1696 4050 2050 182 1411 14 627 1532 936 2353 328 2050 247 393 1787 2050 60 298 24 182 3484 14 627 1401 2050 2506 42 26 287 1209 14 248 8 1606 1033 1097 108 600 636 352 3 2050 19 1137 102 267 2123 3216 108 439 667 1316 274 326 6 14 130 2204 1474 607 956 2042 2050,311
0,2 59 9 0 20 0 20 36 37,312
0,2 59 9 0 11 0 11 22 62 241 78 26 5 59 9,313
0,2958 178 313 27 916 2727 2958 148 196 313 27 702 376 1031 349 401 592 3295 1115 109 994 497 15 72 781 353 132 14 67 72 19 1115 29 191 525 233 2161 1352 702 231 191 1540 1481 611 1730 161 916 497 1109 1 2372 109 916 75 7 313 27 592 544 75 480 4300 61 38 647 3999 97 1168 1 3839 971 215 266 106 897 293 161 611 87 2958 19 544 426 354 2852 1120 1002 1912 289 399 6 1016 75 480 426 354 534 6 2420 645 683 1313 1182 132 14 67 2833 550 1404 8 98 783 194 247 2958 1602 67 8 1944 922 194 832 368 132 14 971 215 613 497 492 839 61 1109 2958 4590 953 1678 534 364 1398 72 2482 1375 516 1075 3209 77 602 4009 301 368 94 1222 320 14 1477 378 2958 10 2363 625 104 104 21 1099 347,314
3,1152 16 178 165 477 251 605 1140,315
0,1454 3217 633 0 53 11 22 59 9 336 329,316
2,397 521 1956 693 1212 783 194 144 397 521 1956 76 493 195 106 283 743 1877 46 83 693 21 139 432 374 1471 2592 363 52 83 284 768 922 194 297 1956 76 199 581 1645 144 482 373 432 38 498 3324 559 1878 240 13 848 768 768 1667 726 167 33 1010 374 6 144 397 52 83 535 1533 1365 322 28 283 782 445 755 13 47 128 399 50 742 537 2090 6 73 52 83 1751 2 283 667 54 52 50 138 1483 116 353 4301 116 144 397 755 102 3325 3648 1346 3431 6 156 52 83 168 755 156 83 191 376 1455 4239 116 144 397 768 549 1957 453 736 144 397 83 116 493 2224 107 2959 470 768 549 1957 156 144 397 83 29 191 4261 1058 1007 1957 483 755 350 1020 223 870 310 21 475 21 96 1956 303 210 498 475 865 878 28 768 1509 33 1606 297 343 2507 399 418 922 194 870 300 8 1020 418 232 194 83 608 190 755 1494 614 50 339 19 156 736 83 2507 200 986 80 8 1675 181 755 240 13 209 12 2426 1509 155 98 144 397 40 453 211 432 230 374 1363 535 6 3485 2763 144 397 181 300 33 810 52 83 3831 676 484 177 71 1680 33 2344 421 526 361 162 925 1398 361 76 3649 83 970 867 768 2299 71 310 1680 676 219 236 40 233 1127 3463 86 180 181 177 86 983 331 1344 144 397 826 857 86 40 676 3 254 780 144 397 71 729 40 2427 1404 2022 1956 3821 1023 73 3650 660 537 1021 116 493 232 194 1956 33 199 768 223 1248 1680 33 19 199 756 231 2853 3082 40 1035 1172 144 397 71 926 82 40 453 3 254 3 144 397 1873 4066 21 96 245 1680 250 40 1035 2585 250 179 2677 1113 21 1426 1013 1005 250 1035 926 2480 997 768 776 71 881 622 40 562 584 798 1680 755 124 182 776 29 1947 40 1035 76 2508 584 798 1996 755 144 397 223 1052 525 3 254 162 166 403 27 222 3 313 27 128 71 1108 993 3 254 313 27 286 19 3840 18 3 254 755 3841 94 815 162 27,317
7,397 124 627 67 353 627 67 144 482 303 124 168 2764 334 124 128 1821 784 168 627 61 2051 602 813 222 202 185 168 124 436 67 602 627 67 813 222 168 185 124 168 436 67 303 202 2764 185 168,318
5,1306 178 432 415 3842 1518 83 250 179 3326 1306 432 230 415 1631 558 46 83 1306 60 710 392 38 423 21 139 432 53 138 252 411 1913 2478 230 558 3650 1807 1757 209 389 432 4302 30 305 116 46 50 1618 2483 642 190 250 567 719 161 628 47 6 144 482 423 415,319
0,148 340 172 1095 75,320
0,692 892 2 99 9 32 0,321
3,1132 255 1302 693 307 97 1742 35 4025 278 389 94 38 669 1543 35 81 1132 606 4 891 198 49 197 97 89 4248 743 123 6 268 450 309 2018 2373 130 101 2960 255 2765 1543 732 354 323 6 893 97 142 101 298 51 1132 4303 1543 425 74 72 8 859 732 536 2428 23 333 487 963 1742 208 609 38 891 6 91 1404 49 1132 55 76 228 1781 140 49 1693 6 568 291 1954 291 1120 108 439 2021 1543 51 1132 8 329 97 279 944 251 3216 425 74 20 416 214 958 450 597 1543 1398 101 255 8 19 329 1543 387 2211 153 975 935 169 6 182 2428 142 4591 376 577 1000 611 2678 1655 3167 502 333 33 349 101 147 8 329 1543 958 2765 1954 450 1132 2304 697 450 2679 644 33 1302 76 1543 339 2820 349 3843 1867 938 1132 153 929 2428 1302 255 1708 97 309 146 185 2373 123 6 268 3083 309 1404 1008 101 101 1543 358 622 3212 2288 153 416 975 6 550 76 503 426 242 3994 660 1132 1010 123 406 3789 142 33 1675 2961 97 507 2288 153 2766 740 461 925 2428 97 244 4304 1036 3789 2585 97 309 358 3075 491 1840 1747 327 1976 309 1455 891 3069 1132 49 101 672 1675 672 81 1747 891 1050 3167 502 33 349 97 309 310 657 10 1747 6 268 450 309 2168 1383 1815 3486 3069 1543 76 94 6 309 1509 1632 3327 1195 101 1829 839 6 309 1032 1513 4497 80 35 333 4589 3844 321 1000 1292 300 71 1275 1288 47 179 54 17 130 3057 60 710 392 6 71 157 1132 255 3651 421 526 1470 1470 1949 311 3057 495 6 71 157 1914 2112 107 60 298 367 1031 54 68 2827 4067 459 2827 798 3077 390 774 6 97 180 3218,322
3,617 51 4 164 767 52 2 617 3202 3084 503 3202 414 143 1 203 277 3202 3084,323
3,3219 575 69 3219 2 228 69 874 2509 110 23 58 4 3219 24 1 539 55 413 4 1975 102 69 920 102 24 1 3219 3219 19 228 188 137 51 2949 4 228 147 640 55 724 4592 2,324
0,1854 196 4 59 9 32 32 0 7 53 32 7 11 32 0 7 7 44 32 7 7 11 22 226 365 78 365 9 78 18 78 15 404 141 1319,325
3,462 947 2234 3213 58 2 90 81 1017 58 2 117 947 2234 2849 2 414 143 20 318 751,326
0,695 125 23 2 59 9 0 0 22 59 9 205 113 316 433 241 78 433 59 9 205 113 316 433 241 78,327
0,537 321 2 0 329 11 22 70 109 329 109 205 986 149 4305 321 35 164 729,328
3,1866 4306 81 58 1866 4306 4 90 669 123 23 117 4 92 204 1097 201 1 252 924 1401,329
0,692 4 85 9 206 0 95 18 11,330
0,2 99 9 206 0 11 36 37 34 48 0 15 42 11 36 37,331
0,3579 16 2 59 9 32 32 0 7 32 7 11 32 0 32 7 11 22 59 9 1095 32 769 1647 68 316 433 62 480 134 997 499 433 59 9 1095 32 769 26 5 26 5 141 59 9 1095 32 769 1647 68 316 433,332
0,77 839 16 2 0 11 36 37 22 5 532 12 41 1575 121,333
5,1184 178 13 1914 849 13 47 1320 3328 1184 135 240 13 1914 73 46 166 1518 46 83 849 347 913 138 252 411 1184 13 146 2158 562 236 30 848 849 390 124 432 38 53 138 252 411 161 719 628 47 6 144 482 90 1913 46 83 210 92 398 1184 135 410 116 3435 305 781 39 475 46 83 214 1993 83 1184 1400 116 4068 305 1691 1752 742 1993 214 53 411 90 432 46 83 3487 2816 2345 2047 180 1894 832 50 4307 76 1332 181 1330 1015 167 432 135,334
4,1102 693 180 324 1102 2305 891 562 3085 373 6 4308 178 24 182 1629 1212 14 201 71 1247 825 562 644 34 106 732 187 1060 14 526 4069 24 68 1102 1522 690 118 736 799 1121 1305 4309 781 21 353 103 14 67 1502 230 385 6 4308 182 178 102 3488 71 2305 3166 2228 866 373 2305 2832 651 248 182 178 1564 1102 990 526 19 396 112 180 830 178 574 71 157 1940 3311 359 1997 2018 917 16 1814 627 373 182 178 1102 180 582 2593 103 13 54 546 1408 465 2228 1347 344 3788 801 373 836 1830 678 538 1668 3085 44 173 562 137 190 21 33 801 73 68 556 17 1106 248 182 178 1102 180 181 2149 706 3220 373 33 639 2510 2101 50 181 190 878 182 699 1102 348 396 292 737 1850 1867 3489 112 4310 28 182 530 616 1192 978 180 1182 266 3652 376 1177 1292 181 50 3168 15 180 1125 1199 4049 151 858 353 436 45 224 130 181 264 14 526 475 1398 297 361 3821 3086 619 740 469 1610 1062 17 556 334 181 753 182 150 546 344 4311 662 180 2767 3788 71 554 54 585 1022 24 103 13 171 21 139 540 531 519 329 1120 326 71 880 2630 1035 13,335
0,590 2555 4 59 9 0 18 7 44 7 11 0 7 169 7 7 7 11 22 26 5 286 532 95 44 12 416 317 478 109 205 241 40 839 15 404 5 176,336
0,4593 1879 7 707 7 2035 3 275 3 264 707 7 3 275 3 22 109 1 163 277 4593 1879 1246 3845 198 403 41 804 10 275 146 82 452 275,337
3,3221 77 58 81 3221 77 16 2 3221 469 620 3222 4 90 81 2352 1738 1062 23 2 3221 58 8 147 2352 12 496 452 1111 2854 531 65 56 176 1049 40 7 2352 51 3221 90 2577 806 113 2352,338
2,466 462 542 1012 128 449 751 6 282 542 1012 1166 466 269 542 2285 174 362 571 385 673 1445 725 476 128 399 160 466 137 683,339
0,77 4 59 9 0 11 0 11 22 59 9 1095 1122 205 51 43 1908 128 200 171 369 168 59 9 1095 205 78 26 5 46 43 3223 461 93 2 43 4 69 89,340
0,874 4024 145 591 29 9 874 4024 35 1234 29 27 207 45 8 953 176 225 1 1985 352 591 207 1 1493 26 5 201 536 102 1 145 39 1111 29 27 222 233 1111 29 27 207 1 4579 29 27 3846 1675 176 1880 130 211 874 4024 84 1 233 1194 1994 264 2238 3224 691 1661 2594 1546 1149 1 1111 19 1661 42 354 273 588 18 117 1880 234 42 480 1432 233 49 1546 87 2595 63 260,341
3,1223 1425 4070 462 1054 87 1223 1425 93 2 164 1012 827 602 24 272 614 1054 142 77 234 2 414 143 934 614 1054 72 6 853 1223 1425 1054 325 58,342
0,540 279 4 99 9 206 0 15 404 7 56 7 812 34 106 0 7 15 404 7 56 7 7 812 22 1 3576 729 261 9 62 241 162 95 5,343
3,2680 2589 3173 507 181 263 2680 4 1013 507 491 1840 1080 1236 1830 181 474 684 1145 102 1236 1830 138 1 2052 428 239 60 204 24 84 428 239 369 1013 507 491 1840 1257 836 4071 181 166 2239 232 225 263 2680 4072 451 451 622 2962 3076 951 1153 30 1361 862 1294 549 515 321 450 33 2424 3329 310 2680 844 84 460 2747 1355 1236 84 460,344
3,16 156 212 55 379 16 60 80 46 158 155 156 55 212 4 10 82 119 10 16 473 16 2731 680 681 256 2429 2169 100 10 212 43 12,345
0,833 35 53 48 478 0 11,346
4,3847 178 212 182 4073 715 738 242 14 627 1401 454 212 439 182 131 180 24 1893 2364 182 146 827 21 595 636 297 14 153 135 14 1401 8 409 67 2920 182 493 180 181 273 1401 8 345 40 201 56 42 26 287 14 627 1401 490 1514 1822 68 409 201,347
0,428 1644 23 173 129 41 129 79 169 169 70 63 28 39 28,348
3,2125 575 341 560 81 2125 560 929 2 228 51 341 560 929 2 808 274 1183 6 2511 388 1457 213 1831 2125 341 1162 2430 105 2293 255 410 6 388 3456 2431,349
0,82 321 35 0 7 34 7 11 22 62 42 34 404 0 1006 34 55 1636 161 321 35 109 557 53 48 890 72 151 69 833 933 35 82 512 35 174,350
3,1980 1548 81 3087 1677 12 2846 1436 1624 469 620 2847 1980 1548 90 147 442 394 43 12 1677 54 2 192 960 620 434 1677 127 536 3087 26 5 1548 19 797 152 25 640 442 394 10 61 52 1677 442 10 1548 10 90 310 81 2148 52 442 394 12 620 485 442 394 10 19 442 10 119 1548 52 442 10 442 394 5 951 698 565 442 5 955 580 1677 135 442 394 10 203 1548 1656 688 698 565 1677 588 3081 1573 849 717 1224 2855 588 1548 152 640 442 394 10 61,351
0,3457 1169 1458 44 15 12 121 41 98,352
7,330 3848 869 165 1110 363 514 330 583 473 3848 122 165 91 1110 2213 1580 17 1243 3848 4244 144 211 330 4312 3849 1093 1066 38 3444 491 3490 2213 136 1243 159 1364 264 898 1175 330 2240 60 298 3653 403 1392 91 1110 413 280 88 157 337 920 3848 2822 1561 900 3444 3490 8 144 211 1033 330 884 581 370 514 484 4594 144 211 330 330 785 211 44 213 165 1135 3848 491 135 410 165 1110 91 1598 1813 280 88 8 849 821 548 389 669 242 1243 8 1244 229 514 876 567 342 322 3848 1311 621 3848 2856 737 2240 60 298 972 66 1392 3640 642 2596 2596 337 430 3848 8 900 330 491 3490 144 211 514 2374 1053 3491 3444 1690 2597 144 397 1958 8 236 144 330 3848 38 165 1264 105 782 18 160 21 385 29 2423 1203 165 330 583 263 3330 1243 168 330 3654 1889 3848 690 150 533 264 3848 21 330 56 3 42 17 253 737 363 150 191 253 431 151 636 61 583 14 2116 330,353
3,2598 1443 374 2598 3225 2 2598 2 117 3574 38 4 197 249 384 117 2598 38 19 772 465 123 58 327 46 51 3850 319 450 597 2598 52 2598 19 370 69 38 3851 615 4 1027 4 2598 145 821 69 417 195 349 595,354
0,2512 146 302 2512 2 145 146 15 140 302 56 174 261 27 109 588 18 941 597 440 1 244 952 1057 2375 1348 1123 2109 111 145 323 141 109 702 588 18,355
0,470 380 385 297 16 7 254 545 7 41 53 254 545 452 400 368,356
0,2768 463 2 34 48 478 94 0 53 11 1 851 207 202 94 70 62 78 49 1314 541 2819 4498,357
0,377 4 59 9 206 0 0 395 11 36 37 36 37 395 0 0 395 11 3 3 36 37 36 37 395,358
2,29 2505 196 13 2476 294 50 29 2505 108 13 308 294 50 317 66,359
0,859 74 604 59 9 0 7 170 7 48 37 87 505 237,360
0,108 606 702 109 108 606 4 702 109 606 16 1298 345 233 261 27 34 106 27 122 31 16 2376 20 98 138 978 141 830 222 225 27 1 109 70 27 475 21 353 261 27 2806 2857 606 944 156 233 5 27 233 34 106 556 15 42 20 2681 27 34 106 3 3852 3782 211 261 27 1 533 978 529 83 141 109 1698 1199 2513 574 110 145 606 84 244 953 552 186 16 244 359 20 181 131 283 529 3655 24 600,361
0,3331 103 16 405 40 7 3 254 3 136,362
